from_stop_id,to_stop_id,from_trip_id,to_trip_id,transfer_type
5108,5108,PLK_IC_2026_400786204_LEG1,PLK_IC_2026_400786204_LEG2,1
5108,5108,PLK_IC_2026_198605011_LEG0,PLK_IC_2026_198605011_LEG1,1
5108,5108,PLK_IC_2026_570394898_LEG1,PLK_IC_2026_570394898_LEG2,1
5108,5108,PLK_IC_2026_124201999_LEG0,PLK_IC_2026_124201999_LEG1,1
5108,5108,PLK_IC_2026_276292056_LEG1,PLK_IC_2026_276292056_LEG2,1
5108,5108,PLK_IC_2026_417544977_LEG0,PLK_IC_2026_417544977_LEG1,1
5256,5256,PLK_PR_2026_837677299_LEG0,PLK_PR_2026_837677299_LEG1,1
55806,55806,PLK_IC_2026_565512042_LEG0,PLK_IC_2026_565512042_LEG1,1
55806,55806,PLK_IC_2026_377364810_LEG0,PLK_IC_2026_377364810_LEG1,1
55806,55806,PLK_IC_2026_678889486_LEG0,PLK_IC_2026_678889486_LEG1,1
55806,55806,PLK_IC_2026_533890408_LEG0,PLK_IC_2026_533890408_LEG1,1
55806,55806,PLK_IC_2026_413313252_LEG0,PLK_IC_2026_413313252_LEG1,1
55806,55806,PLK_IC_2026_172740473_LEG0,PLK_IC_2026_172740473_LEG1,1
55806,55806,PLK_IC_2026_625959855_LEG0,PLK_IC_2026_625959855_LEG1,1
55806,55806,PLK_IC_2026_296163036_LEG0,PLK_IC_2026_296163036_LEG1,1
55806,55806,PLK_IC_2026_671205879_LEG0,PLK_IC_2026_671205879_LEG1,1
55806,55806,PLK_IC_2026_982417297_LEG0,PLK_IC_2026_982417297_LEG1,1
55806,55806,PLK_IC_2026_774184012_LEG0,PLK_IC_2026_774184012_LEG1,1
55806,55806,PLK_IC_2026_663608603_LEG0,PLK_IC_2026_663608603_LEG1,1
55806,55806,PLK_IC_2026_524801284_LEG0,PLK_IC_2026_524801284_LEG1,1
55806,55806,PLK_IC_2026_830121361_LEG0,PLK_IC_2026_830121361_LEG1,1
55806,55806,PLK_IC_2026_747990276_LEG0,PLK_IC_2026_747990276_LEG1,1
55806,55806,PLK_IC_2026_683913869_LEG0,PLK_IC_2026_683913869_LEG1,1
55806,55806,PLK_IC_2026_225765910_LEG0,PLK_IC_2026_225765910_LEG1,1
55806,55806,PLK_IC_2026_478025667_LEG0,PLK_IC_2026_478025667_LEG1,1
55806,55806,PLK_IC_2026_642649493_LEG0,PLK_IC_2026_642649493_LEG1,1
55806,55806,PLK_IC_2026_770896555_LEG0,PLK_IC_2026_770896555_LEG1,1
55806,55806,PLK_IC_2026_561013966_LEG0,PLK_IC_2026_561013966_LEG1,1
55806,55806,PLK_IC_2026_600727959_LEG0,PLK_IC_2026_600727959_LEG1,1
55806,55806,PLK_IC_2026_655175650_LEG0,PLK_IC_2026_655175650_LEG1,1
55806,55806,PLK_IC_2026_545942962_LEG0,PLK_IC_2026_545942962_LEG1,1
55806,55806,PLK_IC_2026_265965608_LEG0,PLK_IC_2026_265965608_LEG1,1
55806,55806,PLK_IC_2026_436115234_LEG0,PLK_IC_2026_436115234_LEG1,1
55806,55806,PLK_IC_2026_987162163_LEG0,PLK_IC_2026_987162163_LEG1,1
55806,55806,PLK_IC_2026_502389084_LEG0,PLK_IC_2026_502389084_LEG1,1
55806,55806,PLK_IC_2026_723245707_LEG0,PLK_IC_2026_723245707_LEG1,1
55806,55806,PLK_IC_2026_557801066_LEG0,PLK_IC_2026_557801066_LEG1,1
55806,55806,PLK_IC_2026_343749077_LEG0,PLK_IC_2026_343749077_LEG1,1
55806,55806,PLK_IC_2026_202752285_LEG0,PLK_IC_2026_202752285_LEG1,1
55806,55806,PLK_IC_2026_766742732_LEG0,PLK_IC_2026_766742732_LEG1,1
55806,55806,PLK_IC_2026_535715158_LEG0,PLK_IC_2026_535715158_LEG1,1
55806,55806,PLK_IC_2026_677592726_LEG0,PLK_IC_2026_677592726_LEG1,1
55806,55806,PLK_IC_2026_139191962_LEG0,PLK_IC_2026_139191962_LEG1,1
55806,55806,PLK_IC_2026_236380507_LEG0,PLK_IC_2026_236380507_LEG1,1
55806,55806,PLK_IC_2026_275229855_LEG0,PLK_IC_2026_275229855_LEG1,1
55806,55806,PLK_IC_2026_725813933_LEG0,PLK_IC_2026_725813933_LEG1,1
55806,55806,PLK_IC_2026_870675335_LEG0,PLK_IC_2026_870675335_LEG1,1
55806,55806,PLK_IC_2026_518549111_LEG0,PLK_IC_2026_518549111_LEG1,1
55806,55806,PLK_IC_2026_912785242_LEG0,PLK_IC_2026_912785242_LEG1,1
55806,55806,PLK_IC_2026_279887102_LEG0,PLK_IC_2026_279887102_LEG1,1
55806,55806,PLK_IC_2026_392024916_LEG0,PLK_IC_2026_392024916_LEG1,1
55806,55806,PLK_IC_2026_604729223_LEG0,PLK_IC_2026_604729223_LEG1,1
55806,55806,PLK_IC_2026_206055451_LEG0,PLK_IC_2026_206055451_LEG1,1
55806,55806,PLK_IC_2026_580936715_LEG0,PLK_IC_2026_580936715_LEG1,1
55806,55806,PLK_IC_2026_795906563_LEG0,PLK_IC_2026_795906563_LEG1,1
55806,55806,PLK_IC_2026_215096750_LEG0,PLK_IC_2026_215096750_LEG1,1
55806,55806,PLK_IC_2026_231377225_LEG0,PLK_IC_2026_231377225_LEG1,1
55806,55806,PLK_IC_2026_205646530_LEG0,PLK_IC_2026_205646530_LEG1,1
55806,55806,PLK_IC_2026_391743949_LEG0,PLK_IC_2026_391743949_LEG1,1
55806,55806,PLK_IC_2026_706725829_LEG0,PLK_IC_2026_706725829_LEG1,1
55806,55806,PLK_IC_2026_953652947_LEG0,PLK_IC_2026_953652947_LEG1,1
55806,55806,PLK_IC_2026_613693911_LEG0,PLK_IC_2026_613693911_LEG1,1
55806,55806,PLK_PR_2026_237162504_LEG0,PLK_PR_2026_237162504_LEG1,1
55806,55806,PLK_PR_2026_924201994_LEG0,PLK_PR_2026_924201994_LEG1,1
55806,55806,PLK_PR_2026_489153877_LEG0,PLK_PR_2026_489153877_LEG1,1
55806,55806,PLK_PR_2026_634075255_LEG0,PLK_PR_2026_634075255_LEG1,1
55806,55806,PLK_PR_2026_894773085_LEG0,PLK_PR_2026_894773085_LEG1,1
55806,55806,PLK_PR_2026_551915403_LEG0,PLK_PR_2026_551915403_LEG1,1
55806,55806,PLK_PR_2026_796354823_LEG0,PLK_PR_2026_796354823_LEG1,1
55806,55806,PLK_PR_2026_240917058_LEG0,PLK_PR_2026_240917058_LEG1,1
55806,55806,PLK_KD_2026_445854010_LEG0,PLK_KD_2026_445854010_LEG1,1
55806,55806,PLK_KD_2026_890725642_LEG0,PLK_KD_2026_890725642_LEG1,1
55806,55806,PLK_KD_2026_972459139_LEG0,PLK_KD_2026_972459139_LEG1,1
55806,55806,PLK_KD_2026_122257720_LEG0,PLK_KD_2026_122257720_LEG1,1
55806,55806,PLK_KD_2026_490340059_LEG0,PLK_KD_2026_490340059_LEG1,1
55806,55806,PLK_KD_2026_614524072_LEG0,PLK_KD_2026_614524072_LEG1,1
55806,55806,PLK_KD_2026_209367516_LEG0,PLK_KD_2026_209367516_LEG1,1
55806,55806,PLK_KD_2026_640461308_LEG0,PLK_KD_2026_640461308_LEG1,1
55806,55806,PLK_KD_2026_871254196_LEG0,PLK_KD_2026_871254196_LEG1,1
55806,55806,PLK_KD_2026_711658844_LEG0,PLK_KD_2026_711658844_LEG1,1
55806,55806,PLK_KD_2026_126085194_LEG0,PLK_KD_2026_126085194_LEG1,1
55806,55806,PLK_KD_2026_267897914_LEG0,PLK_KD_2026_267897914_LEG1,1
55806,55806,PLK_KD_2026_156839388_LEG0,PLK_KD_2026_156839388_LEG1,1
55806,55806,PLK_KD_2026_270237123_LEG0,PLK_KD_2026_270237123_LEG1,1
55806,55806,PLK_KD_2026_873798551_LEG0,PLK_KD_2026_873798551_LEG1,1
55806,55806,PLK_KD_2026_556171661_LEG0,PLK_KD_2026_556171661_LEG1,1
55806,55806,PLK_KD_2026_912299512_LEG0,PLK_KD_2026_912299512_LEG1,1
55806,55806,PLK_KD_2026_245809824_LEG0,PLK_KD_2026_245809824_LEG1,1
55806,55806,PLK_KD_2026_577994174_LEG0,PLK_KD_2026_577994174_LEG1,1
55806,55806,PLK_KD_2026_783436036_LEG0,PLK_KD_2026_783436036_LEG1,1
55806,55806,PLK_KD_2026_205545812_LEG0,PLK_KD_2026_205545812_LEG1,1
55806,55806,PLK_KD_2026_279833403_LEG0,PLK_KD_2026_279833403_LEG1,1
55806,55806,PLK_KD_2026_751145897_LEG0,PLK_KD_2026_751145897_LEG1,1
55806,55806,PLK_KD_2026_106199694_LEG0,PLK_KD_2026_106199694_LEG1,1
55806,55806,PLK_KD_2026_591779994_LEG0,PLK_KD_2026_591779994_LEG1,1
55806,55806,PLK_KD_2026_281868858_LEG0,PLK_KD_2026_281868858_LEG1,1
55806,55806,PLK_KD_2026_354455789_LEG0,PLK_KD_2026_354455789_LEG1,1
55806,55806,PLK_KD_2026_919460445_LEG0,PLK_KD_2026_919460445_LEG1,1
55806,55806,PLK_KD_2026_755152136_LEG0,PLK_KD_2026_755152136_LEG1,1
55806,55806,PLK_KD_2026_648959147_LEG0,PLK_KD_2026_648959147_LEG1,1
55806,55806,PLK_KD_2026_845084565_LEG0,PLK_KD_2026_845084565_LEG1,1
55806,55806,PLK_KD_2026_512527690_LEG0,PLK_KD_2026_512527690_LEG1,1
55806,55806,PLK_KD_2026_283778944_LEG0,PLK_KD_2026_283778944_LEG1,1
55806,55806,PLK_KD_2026_873047797_LEG0,PLK_KD_2026_873047797_LEG1,1
55806,55806,PLK_KD_2026_112941627_LEG0,PLK_KD_2026_112941627_LEG1,1
55806,55806,PLK_KD_2026_298089807_LEG0,PLK_KD_2026_298089807_LEG1,1
55806,55806,PLK_KD_2026_170943509_LEG0,PLK_KD_2026_170943509_LEG1,1
55806,55806,PLK_KD_2026_922953299_LEG0,PLK_KD_2026_922953299_LEG1,1
55806,55806,PLK_KD_2026_454278211_LEG0,PLK_KD_2026_454278211_LEG1,1
55806,55806,PLK_KD_2026_399474957_LEG0,PLK_KD_2026_399474957_LEG1,1
55806,55806,PLK_KD_2026_664837268_LEG0,PLK_KD_2026_664837268_LEG1,1
55806,55806,PLK_KD_2026_332939303_LEG0,PLK_KD_2026_332939303_LEG1,1
55806,55806,PLK_KD_2026_734986925_LEG0,PLK_KD_2026_734986925_LEG1,1
55806,55806,PLK_KD_2026_294691325_LEG0,PLK_KD_2026_294691325_LEG1,1
55806,55806,PLK_KD_2026_918302205_LEG0,PLK_KD_2026_918302205_LEG1,1
55806,55806,PLK_KD_2026_771373106_LEG0,PLK_KD_2026_771373106_LEG1,1
55806,55806,PLK_KD_2026_724226295_LEG0,PLK_KD_2026_724226295_LEG1,1
55806,55806,PLK_KD_2026_574460936_LEG0,PLK_KD_2026_574460936_LEG1,1
55806,55806,PLK_KD_2026_706071855_LEG0,PLK_KD_2026_706071855_LEG1,1
55806,55806,PLK_KD_2026_420816172_LEG0,PLK_KD_2026_420816172_LEG1,1
55806,55806,PLK_KD_2026_949228650_LEG0,PLK_KD_2026_949228650_LEG1,1
55806,55806,PLK_KD_2026_262414446_LEG0,PLK_KD_2026_262414446_LEG1,1
55806,55806,PLK_KD_2026_336811346_LEG0,PLK_KD_2026_336811346_LEG1,1
55806,55806,PLK_KD_2026_412045965_LEG0,PLK_KD_2026_412045965_LEG1,1
55806,55806,PLK_KD_2026_678408107_LEG0,PLK_KD_2026_678408107_LEG1,1
55806,55806,PLK_KD_2026_236400860_LEG0,PLK_KD_2026_236400860_LEG1,1
55806,55806,PLK_KD_2026_842107501_LEG0,PLK_KD_2026_842107501_LEG1,1
55806,55806,PLK_KD_2026_270297460_LEG0,PLK_KD_2026_270297460_LEG1,1
55806,55806,PLK_KD_2026_400841988_LEG0,PLK_KD_2026_400841988_LEG1,1
55806,55806,PLK_KD_2026_123425991_LEG0,PLK_KD_2026_123425991_LEG1,1
55806,55806,PLK_KD_2026_398305028_LEG0,PLK_KD_2026_398305028_LEG1,1
55806,55806,PLK_KD_2026_114452002_LEG0,PLK_KD_2026_114452002_LEG1,1
55806,55806,PLK_KD_2026_751689116_LEG0,PLK_KD_2026_751689116_LEG1,1
55806,55806,PLK_KD_2026_997799065_LEG0,PLK_KD_2026_997799065_LEG1,1
55806,55806,PLK_KD_2026_779983959_LEG0,PLK_KD_2026_779983959_LEG1,1
55806,55806,PLK_KD_2026_295161132_LEG0,PLK_KD_2026_295161132_LEG1,1
55806,55806,PLK_KD_2026_290155708_LEG0,PLK_KD_2026_290155708_LEG1,1
55806,55806,PLK_KD_2026_517175664_LEG0,PLK_KD_2026_517175664_LEG1,1
55806,55806,PLK_KD_2026_393366364_LEG0,PLK_KD_2026_393366364_LEG1,1
55806,55806,PLK_KD_2026_911024494_LEG0,PLK_KD_2026_911024494_LEG1,1
55806,55806,PLK_KD_2026_159623754_LEG0,PLK_KD_2026_159623754_LEG1,1
55806,55806,PLK_KD_2026_957273509_LEG0,PLK_KD_2026_957273509_LEG1,1
55806,55806,PLK_KD_2026_769522983_LEG0,PLK_KD_2026_769522983_LEG1,1
55806,55806,PLK_KD_2026_337233324_LEG0,PLK_KD_2026_337233324_LEG1,1
55806,55806,PLK_KD_2026_249024433_LEG0,PLK_KD_2026_249024433_LEG1,1
55806,55806,PLK_KD_2026_198778860_LEG0,PLK_KD_2026_198778860_LEG1,1
55806,55806,PLK_KD_2026_447235024_LEG0,PLK_KD_2026_447235024_LEG1,1
55806,55806,PLK_KD_2026_148321466_LEG0,PLK_KD_2026_148321466_LEG1,1
55806,55806,PLK_KD_2026_976293289_LEG0,PLK_KD_2026_976293289_LEG1,1
55806,55806,PLK_KD_2026_733313915_LEG0,PLK_KD_2026_733313915_LEG1,1
55806,55806,PLK_KD_2026_900622242_LEG0,PLK_KD_2026_900622242_LEG1,1
55806,55806,PLK_KD_2026_151861969_LEG0,PLK_KD_2026_151861969_LEG1,1
55806,55806,PLK_KD_2026_199778155_LEG0,PLK_KD_2026_199778155_LEG1,1
55806,55806,PLK_KD_2026_576769714_LEG0,PLK_KD_2026_576769714_LEG1,1
55806,55806,PLK_KD_2026_920913818_LEG0,PLK_KD_2026_920913818_LEG1,1
55806,55806,PLK_KD_2026_360114062_LEG0,PLK_KD_2026_360114062_LEG1,1
55806,55806,PLK_KD_2026_232496504_LEG0,PLK_KD_2026_232496504_LEG1,1
55806,55806,PLK_KD_2026_449133012_LEG0,PLK_KD_2026_449133012_LEG1,1
55806,55806,PLK_KD_2026_996353748_LEG0,PLK_KD_2026_996353748_LEG1,1
55806,55806,PLK_KD_2026_774916331_LEG0,PLK_KD_2026_774916331_LEG1,1
55806,55806,PLK_KD_2026_882002356_LEG0,PLK_KD_2026_882002356_LEG1,1
55806,55806,PLK_KD_2026_773965301_LEG0,PLK_KD_2026_773965301_LEG1,1
55806,55806,PLK_KD_2026_658185408_LEG0,PLK_KD_2026_658185408_LEG1,1
55806,55806,PLK_KD_2026_171375718_LEG0,PLK_KD_2026_171375718_LEG1,1
55806,55806,PLK_KD_2026_917125896_LEG0,PLK_KD_2026_917125896_LEG1,1
55806,55806,PLK_KD_2026_521557479_LEG0,PLK_KD_2026_521557479_LEG1,1
55806,55806,PLK_KD_2026_888354083_LEG0,PLK_KD_2026_888354083_LEG1,1
55806,55806,PLK_KD_2026_606710301_LEG0,PLK_KD_2026_606710301_LEG1,1
55806,55806,PLK_KD_2026_654428812_LEG0,PLK_KD_2026_654428812_LEG1,1
55806,55806,PLK_KD_2026_134427095_LEG0,PLK_KD_2026_134427095_LEG1,1
55806,55806,PLK_PR_2026_488011740_LEG0,PLK_PR_2026_488011740_LEG1,1
55806,55806,PLK_PR_2026_249334553_LEG0,PLK_PR_2026_249334553_LEG1,1
55806,55806,PLK_PR_2026_380663605_LEG0,PLK_PR_2026_380663605_LEG1,1
55806,55806,PLK_PR_2026_438413486_LEG0,PLK_PR_2026_438413486_LEG1,1
55806,55806,PLK_PR_2026_200505384_LEG0,PLK_PR_2026_200505384_LEG1,1
55806,55806,PLK_PR_2026_910064433_LEG0,PLK_PR_2026_910064433_LEG1,1
55806,55806,PLK_PR_2026_194451674_LEG0,PLK_PR_2026_194451674_LEG1,1
56168,56168,PLK_IC_2026_565512042_LEG1,PLK_IC_2026_565512042_LEG2,1
56168,56168,PLK_IC_2026_377364810_LEG1,PLK_IC_2026_377364810_LEG2,1
56168,56168,PLK_IC_2026_678889486_LEG1,PLK_IC_2026_678889486_LEG2,1
56168,56168,PLK_IC_2026_533890408_LEG1,PLK_IC_2026_533890408_LEG2,1
56168,56168,PLK_IC_2026_413313252_LEG1,PLK_IC_2026_413313252_LEG2,1
56168,56168,PLK_IC_2026_172740473_LEG1,PLK_IC_2026_172740473_LEG2,1
56168,56168,PLK_IC_2026_625959855_LEG1,PLK_IC_2026_625959855_LEG2,1
56168,56168,PLK_IC_2026_296163036_LEG1,PLK_IC_2026_296163036_LEG2,1
56168,56168,PLK_IC_2026_982417297_LEG1,PLK_IC_2026_982417297_LEG2,1
56168,56168,PLK_IC_2026_774184012_LEG1,PLK_IC_2026_774184012_LEG2,1
56168,56168,PLK_IC_2026_545942962_LEG1,PLK_IC_2026_545942962_LEG2,1
56168,56168,PLK_IC_2026_265965608_LEG1,PLK_IC_2026_265965608_LEG2,1
56168,56168,PLK_IC_2026_436115234_LEG1,PLK_IC_2026_436115234_LEG2,1
56168,56168,PLK_IC_2026_987162163_LEG1,PLK_IC_2026_987162163_LEG2,1
56168,56168,PLK_IC_2026_502389084_LEG1,PLK_IC_2026_502389084_LEG2,1
56168,56168,PLK_IC_2026_723245707_LEG1,PLK_IC_2026_723245707_LEG2,1
56168,56168,PLK_IC_2026_557801066_LEG1,PLK_IC_2026_557801066_LEG2,1
56168,56168,PLK_IC_2026_343749077_LEG1,PLK_IC_2026_343749077_LEG2,1
56168,56168,PLK_IC_2026_202752285_LEG1,PLK_IC_2026_202752285_LEG2,1
56168,56168,PLK_IC_2026_766742732_LEG1,PLK_IC_2026_766742732_LEG2,1
56168,56168,PLK_IC_2026_912785242_LEG1,PLK_IC_2026_912785242_LEG2,1
56168,56168,PLK_IC_2026_279887102_LEG1,PLK_IC_2026_279887102_LEG2,1
56168,56168,PLK_IC_2026_206055451_LEG1,PLK_IC_2026_206055451_LEG2,1
56168,56168,PLK_IC_2026_580936715_LEG1,PLK_IC_2026_580936715_LEG2,1
56168,56168,PLK_IC_2026_795906563_LEG1,PLK_IC_2026_795906563_LEG2,1
56168,56168,PLK_IC_2026_215096750_LEG1,PLK_IC_2026_215096750_LEG2,1
57497,57497,PLK_IC_2026_855997515_LEG0,PLK_IC_2026_855997515_LEG1,1
57497,57497,PLK_IC_2026_255307443_LEG0,PLK_IC_2026_255307443_LEG1,1
57497,57497,PLK_KD_2026_180612281_LEG0,PLK_KD_2026_180612281_LEG1,1
57497,57497,PLK_KD_2026_296936400_LEG0,PLK_KD_2026_296936400_LEG1,1
57497,57497,PLK_KD_2026_934576853_LEG0,PLK_KD_2026_934576853_LEG1,1
57497,57497,PLK_KD_2026_713724635_LEG0,PLK_KD_2026_713724635_LEG1,1
57497,57497,PLK_KD_2026_613530815_LEG0,PLK_KD_2026_613530815_LEG1,1
57497,57497,PLK_KD_2026_406159650_LEG0,PLK_KD_2026_406159650_LEG1,1
57497,57497,PLK_KD_2026_430036969_LEG0,PLK_KD_2026_430036969_LEG1,1
57497,57497,PLK_KD_2026_876711807_LEG0,PLK_KD_2026_876711807_LEG1,1
57497,57497,PLK_KD_2026_608388053_LEG0,PLK_KD_2026_608388053_LEG1,1
57497,57497,PLK_KD_2026_649473025_LEG0,PLK_KD_2026_649473025_LEG1,1
57497,57497,PLK_KD_2026_888634428_LEG0,PLK_KD_2026_888634428_LEG1,1
57497,57497,PLK_KD_2026_199455199_LEG0,PLK_KD_2026_199455199_LEG1,1
57497,57497,PLK_KD_2026_559230147_LEG0,PLK_KD_2026_559230147_LEG1,1
57497,57497,PLK_KD_2026_136813365_LEG0,PLK_KD_2026_136813365_LEG1,1
57497,57497,PLK_KD_2026_811792212_LEG0,PLK_KD_2026_811792212_LEG1,1
57497,57497,PLK_KD_2026_353381352_LEG0,PLK_KD_2026_353381352_LEG1,1
57497,57497,PLK_KD_2026_285667575_LEG0,PLK_KD_2026_285667575_LEG1,1
57497,57497,PLK_KD_2026_622641228_LEG0,PLK_KD_2026_622641228_LEG1,1
57497,57497,PLK_KD_2026_829759816_LEG0,PLK_KD_2026_829759816_LEG1,1
57497,57497,PLK_KD_2026_237397080_LEG0,PLK_KD_2026_237397080_LEG1,1
57497,57497,PLK_KD_2026_159113931_LEG0,PLK_KD_2026_159113931_LEG1,1
57497,57497,PLK_KD_2026_362044310_LEG0,PLK_KD_2026_362044310_LEG1,1
57497,57497,PLK_KD_2026_169948457_LEG0,PLK_KD_2026_169948457_LEG1,1
57497,57497,PLK_KD_2026_123474203_LEG0,PLK_KD_2026_123474203_LEG1,1
57497,57497,PLK_KD_2026_329793522_LEG0,PLK_KD_2026_329793522_LEG1,1
57497,57497,PLK_KD_2026_214527336_LEG0,PLK_KD_2026_214527336_LEG1,1
57497,57497,PLK_KD_2026_540129314_LEG0,PLK_KD_2026_540129314_LEG1,1
57497,57497,PLK_KD_2026_939611009_LEG0,PLK_KD_2026_939611009_LEG1,1
57497,57497,PLK_KD_2026_208755105_LEG0,PLK_KD_2026_208755105_LEG1,1
57497,57497,PLK_KD_2026_178168666_LEG0,PLK_KD_2026_178168666_LEG1,1
57497,57497,PLK_KD_2026_477251000_LEG0,PLK_KD_2026_477251000_LEG1,1
57497,57497,PLK_KD_2026_904650360_LEG0,PLK_KD_2026_904650360_LEG1,1
59261,59261,PLK_KD_2026_534820025_LEG0,PLK_KD_2026_534820025_LEG1,1
59261,59261,PLK_KD_2026_169877738_LEG0,PLK_KD_2026_169877738_LEG1,1
59261,59261,PLK_KD_2026_684307232_LEG0,PLK_KD_2026_684307232_LEG1,1
59261,59261,PLK_KD_2026_620570960_LEG0,PLK_KD_2026_620570960_LEG1,1
59261,59261,PLK_KD_2026_887790126_LEG0,PLK_KD_2026_887790126_LEG1,1
59261,59261,PLK_KD_2026_873669644_LEG0,PLK_KD_2026_873669644_LEG1,1
59261,59261,PLK_KD_2026_814623920_LEG0,PLK_KD_2026_814623920_LEG1,1
59261,59261,PLK_KD_2026_728820234_LEG0,PLK_KD_2026_728820234_LEG1,1
59261,59261,PLK_KD_2026_467338639_LEG0,PLK_KD_2026_467338639_LEG1,1
59261,59261,PLK_KD_2026_881474996_LEG0,PLK_KD_2026_881474996_LEG1,1
59261,59261,PLK_KD_2026_731344261_LEG0,PLK_KD_2026_731344261_LEG1,1
59261,59261,PLK_KD_2026_437778539_LEG0,PLK_KD_2026_437778539_LEG1,1
59261,59261,PLK_KD_2026_231717121_LEG0,PLK_KD_2026_231717121_LEG1,1
59261,59261,PLK_KD_2026_859641907_LEG0,PLK_KD_2026_859641907_LEG1,1
59261,59261,PLK_KD_2026_791431910_LEG0,PLK_KD_2026_791431910_LEG1,1
59261,59261,PLK_KD_2026_709134378_LEG0,PLK_KD_2026_709134378_LEG1,1
59261,59261,PLK_KD_2026_951083069_LEG0,PLK_KD_2026_951083069_LEG1,1
59261,59261,PLK_KD_2026_841910692_LEG0,PLK_KD_2026_841910692_LEG1,1
59261,59261,PLK_KD_2026_803020769_LEG0,PLK_KD_2026_803020769_LEG1,1
59261,59261,PLK_KD_2026_254221659_LEG0,PLK_KD_2026_254221659_LEG1,1
59261,59261,PLK_KD_2026_270543083_LEG0,PLK_KD_2026_270543083_LEG1,1
59261,59261,PLK_KD_2026_914241454_LEG0,PLK_KD_2026_914241454_LEG1,1
59261,59261,PLK_KD_2026_733136487_LEG0,PLK_KD_2026_733136487_LEG1,1
59261,59261,PLK_KD_2026_118979600_LEG0,PLK_KD_2026_118979600_LEG1,1
59261,59261,PLK_KD_2026_389483211_LEG0,PLK_KD_2026_389483211_LEG1,1
59261,59261,PLK_KD_2026_666962590_LEG0,PLK_KD_2026_666962590_LEG1,1
59261,59261,PLK_KD_2026_334833804_LEG0,PLK_KD_2026_334833804_LEG1,1
59261,59261,PLK_KD_2026_230600342_LEG0,PLK_KD_2026_230600342_LEG1,1
59261,59261,PLK_KD_2026_308768190_LEG0,PLK_KD_2026_308768190_LEG1,1
59261,59261,PLK_KD_2026_710871475_LEG0,PLK_KD_2026_710871475_LEG1,1
59261,59261,PLK_KD_2026_675800682_LEG0,PLK_KD_2026_675800682_LEG1,1
59261,59261,PLK_KD_2026_393525318_LEG0,PLK_KD_2026_393525318_LEG1,1
59261,59261,PLK_KD_2026_100516849_LEG0,PLK_KD_2026_100516849_LEG1,1
59261,59261,PLK_KD_2026_385028234_LEG0,PLK_KD_2026_385028234_LEG1,1
59261,59261,PLK_KD_2026_190239729_LEG0,PLK_KD_2026_190239729_LEG1,1
59261,59261,PLK_KD_2026_859141816_LEG0,PLK_KD_2026_859141816_LEG1,1
59261,59261,PLK_KD_2026_942952152_LEG0,PLK_KD_2026_942952152_LEG1,1
59261,59261,PLK_KD_2026_582375059_LEG0,PLK_KD_2026_582375059_LEG1,1
59261,59261,PLK_KD_2026_381561374_LEG0,PLK_KD_2026_381561374_LEG1,1
59261,59261,PLK_KD_2026_289241091_LEG0,PLK_KD_2026_289241091_LEG1,1
59261,59261,PLK_KD_2026_928683315_LEG0,PLK_KD_2026_928683315_LEG1,1
59261,59261,PLK_KD_2026_445869924_LEG0,PLK_KD_2026_445869924_LEG1,1
59261,59261,PLK_KD_2026_431478924_LEG0,PLK_KD_2026_431478924_LEG1,1
59261,59261,PLK_KD_2026_203151260_LEG0,PLK_KD_2026_203151260_LEG1,1
59261,59261,PLK_KD_2026_844807401_LEG0,PLK_KD_2026_844807401_LEG1,1
59261,59261,PLK_KD_2026_378725595_LEG0,PLK_KD_2026_378725595_LEG1,1
59261,59261,PLK_KD_2026_355655977_LEG0,PLK_KD_2026_355655977_LEG1,1
59261,59261,PLK_KD_2026_304821258_LEG0,PLK_KD_2026_304821258_LEG1,1
59261,59261,PLK_KD_2026_784192297_LEG0,PLK_KD_2026_784192297_LEG1,1
59261,59261,PLK_KD_2026_115004616_LEG0,PLK_KD_2026_115004616_LEG1,1
59261,59261,PLK_KD_2026_142716382_LEG0,PLK_KD_2026_142716382_LEG1,1
59261,59261,PLK_KD_2026_324231942_LEG0,PLK_KD_2026_324231942_LEG1,1
59261,59261,PLK_KD_2026_946778676_LEG0,PLK_KD_2026_946778676_LEG1,1
59261,59261,PLK_KD_2026_626820763_LEG0,PLK_KD_2026_626820763_LEG1,1
59261,59261,PLK_KD_2026_925689632_LEG0,PLK_KD_2026_925689632_LEG1,1
59261,59261,PLK_KD_2026_909239388_LEG0,PLK_KD_2026_909239388_LEG1,1
59261,59261,PLK_KD_2026_919910341_LEG0,PLK_KD_2026_919910341_LEG1,1
59261,59261,PLK_KD_2026_261483649_LEG0,PLK_KD_2026_261483649_LEG1,1
59261,59261,PLK_KD_2026_345216704_LEG0,PLK_KD_2026_345216704_LEG1,1
59261,59261,PLK_KD_2026_650127994_LEG0,PLK_KD_2026_650127994_LEG1,1
59261,59261,PLK_KD_2026_405156177_LEG0,PLK_KD_2026_405156177_LEG1,1
59543,59543,PLK_PR_2026_434737896_LEG1,PLK_PR_2026_434737896_LEG2,1
59543,59543,PLK_PR_2026_305104171_LEG1,PLK_PR_2026_305104171_LEG2,1
59543,59543,PLK_PR_2026_611264750_LEG1,PLK_PR_2026_611264750_LEG2,1
59543,59543,PLK_PR_2026_422202909_LEG1,PLK_PR_2026_422202909_LEG2,1
59543,59543,PLK_PR_2026_716348626_LEG1,PLK_PR_2026_716348626_LEG2,1
